ID_Cliente,Idade,Grau_escolaridade,Estado_civil,Tamanho_familia,Categoria_de_renda,Ocupacao,Anos_empregado,Rendimento_anual,Tem_carro,Moradia,Faixa_etaria,Potencial_investimento,Rendimento_mensal
5939086,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939087,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939088,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939089,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939090,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939093,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939094,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939095,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939096,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939097,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939099,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939101,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939102,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939103,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939104,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939105,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939106,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939107,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939108,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939109,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5939110,36,Ensino superior,Casado,2,Empregado,Gerência,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5943995,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5943996,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5943997,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5943998,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5943999,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944000,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944001,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944002,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944003,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944004,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944005,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944006,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944007,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944008,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944009,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944010,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944011,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944012,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944013,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944014,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5944015,39,Ensino superior,Casado,2,Empregado,Gerência,2,675000.0,1,Apartamento alugado,35-50,Alto,56250.0
5949005,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949006,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949007,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949009,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949010,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949011,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949014,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949015,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5949016,45,Ensino médio,União-estável,2,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5952242,42,Ensino médio,Solteiro,1,Associado comercial,Gerência,4,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5952243,42,Ensino médio,Solteiro,1,Associado comercial,Gerência,4,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5952244,42,Ensino médio,Solteiro,1,Associado comercial,Gerência,4,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5952246,42,Ensino médio,Solteiro,1,Associado comercial,Gerência,4,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5952247,42,Ensino médio,Solteiro,1,Associado comercial,Gerência,4,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5952248,42,Ensino médio,Solteiro,1,Associado comercial,Gerência,4,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5956583,37,Ensino médio,União-estável,2,Empregado,Equipe principal,19,675000.0,0,Apartamento comercial,35-50,Alto,56250.0
5956584,37,Ensino médio,União-estável,2,Empregado,Equipe principal,19,675000.0,0,Apartamento comercial,35-50,Alto,56250.0
5956585,37,Ensino médio,União-estável,2,Empregado,Equipe principal,19,675000.0,0,Apartamento comercial,35-50,Alto,56250.0
5956587,37,Ensino médio,União-estável,2,Empregado,Equipe principal,19,675000.0,0,Apartamento comercial,35-50,Alto,56250.0
5957793,47,Ensino médio,Casado,2,Associado comercial,Motorista,1,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5957794,47,Ensino médio,Casado,2,Associado comercial,Motorista,1,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6367824,47,Ensino médio,Casado,2,Associado comercial,Motorista,1,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6367825,47,Ensino médio,Casado,2,Associado comercial,Motorista,1,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6367827,47,Ensino médio,Casado,2,Associado comercial,Motorista,1,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5965071,37,Ensino superior,Solteiro,1,Associado comercial,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5965072,37,Ensino superior,Solteiro,1,Associado comercial,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5965074,37,Ensino superior,Solteiro,1,Associado comercial,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5965076,37,Ensino superior,Solteiro,1,Associado comercial,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6270800,37,Ensino superior,Solteiro,1,Associado comercial,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6270802,37,Ensino superior,Solteiro,1,Associado comercial,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6270803,37,Ensino superior,Solteiro,1,Associado comercial,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5971120,41,Ensino superior,Solteiro,1,Associado comercial,Vendas,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5971121,41,Ensino superior,Solteiro,1,Associado comercial,Vendas,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5971122,41,Ensino superior,Solteiro,1,Associado comercial,Vendas,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5971469,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971470,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971471,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971472,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971473,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971474,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971475,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971476,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971477,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971478,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971479,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
6630925,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
6630926,37,Ensino superior,Divorciado,4,Empregado,Outro,5,585000.0,0,Casa/apartamento próprio,35-50,Alto,48750.0
5971738,38,Ensino superior,Divorciado,2,Empregado,Gerência,4,949500.0,1,Casa/apartamento próprio,35-50,Alto,79125.0
5971739,38,Ensino superior,Divorciado,2,Empregado,Gerência,4,949500.0,1,Casa/apartamento próprio,35-50,Alto,79125.0
5971740,38,Ensino superior,Divorciado,2,Empregado,Gerência,4,949500.0,1,Casa/apartamento próprio,35-50,Alto,79125.0
5975314,40,Ensino superior,Solteiro,2,Servidor público,Equipe principal,9,675000.0,0,Mora com os pais,35-50,Alto,56250.0
6208542,40,Ensino superior,Solteiro,2,Servidor público,Equipe principal,9,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5975884,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5975885,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987913,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987914,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987915,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987916,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987917,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987918,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987919,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987921,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987922,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987923,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987924,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987925,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987926,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5987927,43,Ensino superior,Casado,2,Associado comercial,Outro,5,675000.0,0,Mora com os pais,35-50,Alto,56250.0
5976035,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988402,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988403,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988404,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988405,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988406,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988407,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988408,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988411,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988412,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5988414,46,Ensino médio,Casado,3,Empregado,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5976099,35,Ensino médio,Casado,2,Associado comercial,Equipe principal,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5988180,35,Ensino médio,Casado,2,Associado comercial,Equipe principal,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5979106,45,Ensino superior,Casado,4,Associado comercial,Gerência,8,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5979107,45,Ensino superior,Casado,4,Associado comercial,Gerência,8,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5979108,45,Ensino superior,Casado,4,Associado comercial,Gerência,8,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5979109,45,Ensino superior,Casado,4,Associado comercial,Gerência,8,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5979110,45,Ensino superior,Casado,4,Associado comercial,Gerência,8,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5979111,45,Ensino superior,Casado,4,Associado comercial,Gerência,8,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5979112,45,Ensino superior,Casado,4,Associado comercial,Gerência,8,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5980349,42,Ensino superior incompleto,Divorciado,1,Empregado,Gerência,3,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5980350,42,Ensino superior incompleto,Divorciado,1,Empregado,Gerência,3,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5980351,42,Ensino superior incompleto,Divorciado,1,Empregado,Gerência,3,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5980353,42,Ensino superior incompleto,Divorciado,1,Empregado,Gerência,3,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5980354,42,Ensino superior incompleto,Divorciado,1,Empregado,Gerência,3,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5981319,35,Ensino médio,Casado,4,Servidor público,Medicina,16,1170000.0,1,Casa/apartamento próprio,35-50,Alto,97500.0
5981320,35,Ensino médio,Casado,4,Servidor público,Medicina,16,1170000.0,1,Casa/apartamento próprio,35-50,Alto,97500.0
5981321,35,Ensino médio,Casado,4,Servidor público,Medicina,16,1170000.0,1,Casa/apartamento próprio,35-50,Alto,97500.0
5981322,35,Ensino médio,Casado,4,Servidor público,Medicina,16,1170000.0,1,Casa/apartamento próprio,35-50,Alto,97500.0
5981323,35,Ensino médio,Casado,4,Servidor público,Medicina,16,1170000.0,1,Casa/apartamento próprio,35-50,Alto,97500.0
5981324,35,Ensino médio,Casado,4,Servidor público,Medicina,16,1170000.0,1,Casa/apartamento próprio,35-50,Alto,97500.0
5982347,39,Ensino superior incompleto,União-estável,2,Associado comercial,Gerência,5,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5982348,39,Ensino superior incompleto,União-estável,2,Associado comercial,Gerência,5,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5982349,39,Ensino superior incompleto,União-estável,2,Associado comercial,Gerência,5,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5987249,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
5987250,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
5987251,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
5987252,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
5987253,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
5987254,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
5987255,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
6630764,45,Ensino superior,Casado,4,Servidor público,Equipe principal,26,571500.0,1,Habitação pública ,35-50,Alto,47625.0
5988575,38,Ensino médio,Casado,5,Empregado,Outro,7,630000.0,1,Casa/apartamento próprio,35-50,Alto,52500.0
5988576,38,Ensino médio,Casado,5,Empregado,Outro,7,630000.0,1,Casa/apartamento próprio,35-50,Alto,52500.0
5992655,37,Ensino médio,Viúvo,2,Associado comercial,Gerência,5,540000.0,0,Habitação pública ,35-50,Alto,45000.0
5992656,37,Ensino médio,Viúvo,2,Associado comercial,Gerência,5,540000.0,0,Habitação pública ,35-50,Alto,45000.0
5992657,37,Ensino médio,Viúvo,2,Associado comercial,Gerência,5,540000.0,0,Habitação pública ,35-50,Alto,45000.0
6113981,37,Ensino médio,Viúvo,2,Associado comercial,Gerência,5,540000.0,0,Habitação pública ,35-50,Alto,45000.0
5992949,39,Ensino médio,Casado,2,Associado comercial,Gerência,3,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5992950,39,Ensino médio,Casado,2,Associado comercial,Gerência,3,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5992951,39,Ensino médio,Casado,2,Associado comercial,Gerência,3,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5993066,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
5993067,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
5993068,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141260,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141261,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141262,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141263,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141264,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141265,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141266,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141269,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141270,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141276,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
6141277,38,Ensino médio,União-estável,4,Associado comercial,Outro,5,675000.0,1,Habitação pública ,35-50,Alto,56250.0
5993077,45,Ensino superior,Casado,2,Associado comercial,Gerência,2,1890000.0,1,Casa/apartamento próprio,35-50,Alto,157500.0
6297713,45,Ensino superior,Casado,2,Associado comercial,Gerência,2,1890000.0,1,Casa/apartamento próprio,35-50,Alto,157500.0
6297715,45,Ensino superior,Casado,2,Associado comercial,Gerência,2,1890000.0,1,Casa/apartamento próprio,35-50,Alto,157500.0
6297716,45,Ensino superior,Casado,2,Associado comercial,Gerência,2,1890000.0,1,Casa/apartamento próprio,35-50,Alto,157500.0
6297717,45,Ensino superior,Casado,2,Associado comercial,Gerência,2,1890000.0,1,Casa/apartamento próprio,35-50,Alto,157500.0
6297718,45,Ensino superior,Casado,2,Associado comercial,Gerência,2,1890000.0,1,Casa/apartamento próprio,35-50,Alto,157500.0
6297719,45,Ensino superior,Casado,2,Associado comercial,Gerência,2,1890000.0,1,Casa/apartamento próprio,35-50,Alto,157500.0
5993986,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993988,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993989,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993990,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993991,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993992,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993993,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993994,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993996,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993997,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5993998,43,Ensino superior,Solteiro,1,Associado comercial,Gerência,6,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5994320,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994321,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994322,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994323,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994324,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994325,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994326,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994327,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994328,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994329,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994330,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5994331,42,Ensino médio,Casado,2,Empregado,Outro,20,607500.0,1,Casa/apartamento próprio,35-50,Alto,50625.0
5995329,38,Ensino superior,União-estável,3,Associado comercial,Gerência,1,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6239288,38,Ensino superior,União-estável,3,Associado comercial,Gerência,1,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6239289,38,Ensino superior,União-estável,3,Associado comercial,Gerência,1,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6239290,38,Ensino superior,União-estável,3,Associado comercial,Gerência,1,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6239291,38,Ensino superior,União-estável,3,Associado comercial,Gerência,1,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6239292,38,Ensino superior,União-estável,3,Associado comercial,Gerência,1,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5995625,49,Ensino médio,Casado,2,Empregado,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6126090,49,Ensino médio,Casado,2,Empregado,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6126092,49,Ensino médio,Casado,2,Empregado,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6126093,49,Ensino médio,Casado,2,Empregado,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5996640,35,Ensino médio,Casado,4,Empregado,Gerência,6,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5996641,35,Ensino médio,Casado,4,Empregado,Gerência,6,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5996642,35,Ensino médio,Casado,4,Empregado,Gerência,6,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
