ID_Cliente,Idade,Grau_escolaridade,Estado_civil,Tamanho_familia,Categoria_de_renda,Ocupacao,Anos_empregado,Rendimento_anual,Tem_carro,Moradia,Faixa_etaria,Potencial_investimento,Rendimento_mensal
6007188,30,Ensino médio,Casado,2,Associado comercial,Gerência,8,540000.0,1,Habitação pública ,25-35,Alto,45000.0
6007190,30,Ensino médio,Casado,2,Associado comercial,Gerência,8,540000.0,1,Habitação pública ,25-35,Alto,45000.0
6007191,30,Ensino médio,Casado,2,Associado comercial,Gerência,8,540000.0,1,Habitação pública ,25-35,Alto,45000.0
6007228,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6603966,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6603968,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6603969,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6603970,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6603971,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6603972,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6603973,58,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6007326,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6007327,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606214,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606215,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606217,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606218,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606219,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606220,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606221,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6606222,46,Ensino médio,Casado,2,Associado comercial,Alta tecnologia,7,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6007368,61,Ensino superior,Solteiro,1,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6604815,61,Ensino superior,Solteiro,1,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6604816,61,Ensino superior,Solteiro,1,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6007502,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6007503,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6604447,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6604448,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6604449,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6604450,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6604451,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6604452,40,Ensino superior,Solteiro,1,Associado comercial,Outro,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6008181,38,Ensino superior,União-estável,3,Empregado,Gerência,5,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6008182,38,Ensino superior,União-estável,3,Empregado,Gerência,5,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6008183,38,Ensino superior,União-estável,3,Empregado,Gerência,5,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6008184,38,Ensino superior,União-estável,3,Empregado,Gerência,5,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6008185,38,Ensino superior,União-estável,3,Empregado,Gerência,5,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6008821,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008822,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008823,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008825,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008826,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008827,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008828,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008829,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008830,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008831,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008832,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6008833,39,Ensino superior,Solteiro,1,Empregado,Contabilidade,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6014571,33,Ensino superior incompleto,Casado,4,Associado comercial,Vendas,1,810000.0,1,Casa/apartamento próprio,25-35,Alto,67500.0
6014572,33,Ensino superior incompleto,Casado,4,Associado comercial,Vendas,1,810000.0,1,Casa/apartamento próprio,25-35,Alto,67500.0
6014573,33,Ensino superior incompleto,Casado,4,Associado comercial,Vendas,1,810000.0,1,Casa/apartamento próprio,25-35,Alto,67500.0
6014574,33,Ensino superior incompleto,Casado,4,Associado comercial,Vendas,1,810000.0,1,Casa/apartamento próprio,25-35,Alto,67500.0
6014575,33,Ensino superior incompleto,Casado,4,Associado comercial,Vendas,1,810000.0,1,Casa/apartamento próprio,25-35,Alto,67500.0
6018879,44,Ensino superior,Casado,3,Empregado,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6018880,44,Ensino superior,Casado,3,Empregado,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6018882,44,Ensino superior,Casado,3,Empregado,Gerência,12,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6018891,24,Ensino superior incompleto,União-estável,2,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,< 25,Alto,45000.0
6018892,24,Ensino superior incompleto,União-estável,2,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,< 25,Alto,45000.0
6018893,24,Ensino superior incompleto,União-estável,2,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,< 25,Alto,45000.0
6018894,24,Ensino superior incompleto,União-estável,2,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,< 25,Alto,45000.0
6018895,24,Ensino superior incompleto,União-estável,2,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,< 25,Alto,45000.0
6021201,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021202,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021203,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021204,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021205,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021206,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021207,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021208,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021209,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6021210,44,Ensino médio,Casado,2,Empregado,Gerência,17,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6022090,48,Ensino médio,Casado,2,Empregado,Secretariado,2,2025000.0,1,Casa/apartamento próprio,35-50,Alto,168750.0
6022091,48,Ensino médio,Casado,2,Empregado,Secretariado,2,2025000.0,1,Casa/apartamento próprio,35-50,Alto,168750.0
6022092,48,Ensino médio,Casado,2,Empregado,Secretariado,2,2025000.0,1,Casa/apartamento próprio,35-50,Alto,168750.0
6022093,48,Ensino médio,Casado,2,Empregado,Secretariado,2,2025000.0,1,Casa/apartamento próprio,35-50,Alto,168750.0
6022289,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022290,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022295,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022296,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022297,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022298,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022299,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022300,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022301,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022305,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022306,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022307,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6618092,44,Ensino superior,Casado,5,Servidor público,Outro,16,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6022829,38,Ensino superior incompleto,Casado,2,Associado comercial,Gerência,5,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
6022830,38,Ensino superior incompleto,Casado,2,Associado comercial,Gerência,5,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
6022835,38,Ensino superior incompleto,Casado,2,Associado comercial,Gerência,5,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
6022836,38,Ensino superior incompleto,Casado,2,Associado comercial,Gerência,5,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
6022837,38,Ensino superior incompleto,Casado,2,Associado comercial,Gerência,5,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
6022839,38,Ensino superior incompleto,Casado,2,Associado comercial,Gerência,5,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
6351162,38,Ensino superior incompleto,Casado,2,Associado comercial,Gerência,5,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
6032006,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6032007,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6032008,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6032009,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6032010,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6032011,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6143799,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6143800,31,Ensino superior,Casado,2,Empregado,Construção Civil,4,607500.0,1,Casa/apartamento próprio,25-35,Alto,50625.0
6032673,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6032674,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6032676,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6032677,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6032678,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6032679,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6032680,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6032681,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6143748,45,Ensino médio,Solteiro,1,Associado comercial,Construção Civil,10,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6036979,28,Ensino superior,Casado,3,Empregado,Gerência,0,540000.0,1,Casa/apartamento próprio,25-35,Alto,45000.0
6036980,28,Ensino superior,Casado,3,Empregado,Gerência,0,540000.0,1,Casa/apartamento próprio,25-35,Alto,45000.0
6037082,47,Ensino superior,Casado,2,Empregado,Gerência,3,1215000.0,1,Casa/apartamento próprio,35-50,Alto,101250.0
6037083,47,Ensino superior,Casado,2,Empregado,Gerência,3,1215000.0,1,Casa/apartamento próprio,35-50,Alto,101250.0
6037084,47,Ensino superior,Casado,2,Empregado,Gerência,3,1215000.0,1,Casa/apartamento próprio,35-50,Alto,101250.0
6037085,47,Ensino superior,Casado,2,Empregado,Gerência,3,1215000.0,1,Casa/apartamento próprio,35-50,Alto,101250.0
6037086,47,Ensino superior,Casado,2,Empregado,Gerência,3,1215000.0,1,Casa/apartamento próprio,35-50,Alto,101250.0
6351192,47,Ensino superior,Casado,2,Empregado,Gerência,3,1215000.0,1,Casa/apartamento próprio,35-50,Alto,101250.0
6038456,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6038457,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6038458,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6038459,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6038460,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6038461,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6038462,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6038463,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6351246,35,Ensino superior,Casado,4,Associado comercial,Equipe principal,3,765000.0,0,Casa/apartamento próprio,35-50,Alto,63750.0
6046273,48,Ensino superior,Divorciado,2,Servidor público,Gerência,7,711000.0,0,Casa/apartamento próprio,35-50,Alto,59250.0
6046274,48,Ensino superior,Divorciado,2,Servidor público,Gerência,7,711000.0,0,Casa/apartamento próprio,35-50,Alto,59250.0
6046275,48,Ensino superior,Divorciado,2,Servidor público,Gerência,7,711000.0,0,Casa/apartamento próprio,35-50,Alto,59250.0
6046276,48,Ensino superior,Divorciado,2,Servidor público,Gerência,7,711000.0,0,Casa/apartamento próprio,35-50,Alto,59250.0
6047030,32,Ensino superior,Casado,3,Empregado,Gerência,12,675000.0,0,Casa/apartamento próprio,25-35,Alto,56250.0
6047033,32,Ensino superior,Casado,3,Empregado,Gerência,12,675000.0,0,Casa/apartamento próprio,25-35,Alto,56250.0
6047034,32,Ensino superior,Casado,3,Empregado,Gerência,12,675000.0,0,Casa/apartamento próprio,25-35,Alto,56250.0
6047205,39,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047206,39,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047275,46,Ensino superior,Casado,2,Associado comercial,Motorista,3,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047276,46,Ensino superior,Casado,2,Associado comercial,Motorista,3,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047277,46,Ensino superior,Casado,2,Associado comercial,Motorista,3,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047278,46,Ensino superior,Casado,2,Associado comercial,Motorista,3,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047279,46,Ensino superior,Casado,2,Associado comercial,Motorista,3,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047281,46,Ensino superior,Casado,2,Associado comercial,Motorista,3,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047394,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047395,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047398,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047400,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047401,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047404,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047405,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6047406,43,Ensino superior,Casado,4,Associado comercial,Outro,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
6048090,56,Ensino superior,Viúvo,1,Associado comercial,Outro,20,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6048091,56,Ensino superior,Viúvo,1,Associado comercial,Outro,20,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6048092,56,Ensino superior,Viúvo,1,Associado comercial,Outro,20,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6048093,56,Ensino superior,Viúvo,1,Associado comercial,Outro,20,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6048094,56,Ensino superior,Viúvo,1,Associado comercial,Outro,20,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6048095,56,Ensino superior,Viúvo,1,Associado comercial,Outro,20,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6051284,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051285,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051286,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051287,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051288,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051289,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051290,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051291,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051292,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051293,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6074330,39,Ensino superior,Casado,3,Associado comercial,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
6051583,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6051584,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6051585,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6051587,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6051588,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6051589,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6051590,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6051591,39,Ensino superior,Casado,2,Associado comercial,Secretariado,1,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
6053188,57,Ensino médio,Casado,2,Associado comercial,Gerência,21,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6053189,57,Ensino médio,Casado,2,Associado comercial,Gerência,21,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6053190,57,Ensino médio,Casado,2,Associado comercial,Gerência,21,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6053191,57,Ensino médio,Casado,2,Associado comercial,Gerência,21,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6053192,57,Ensino médio,Casado,2,Associado comercial,Gerência,21,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6053195,57,Ensino médio,Casado,2,Associado comercial,Gerência,21,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6059477,53,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6059478,53,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6059479,53,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6059480,53,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6059481,53,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6059482,53,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6059483,53,Ensino superior,Casado,2,Associado comercial,Gerência,5,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6059873,39,Ensino superior,Viúvo,3,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6059874,39,Ensino superior,Viúvo,3,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6059875,39,Ensino superior,Viúvo,3,Associado comercial,Vendas,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6060775,26,Ensino superior,Solteiro,1,Associado comercial,Outro,0,675000.0,0,Casa/apartamento próprio,25-35,Alto,56250.0
6060776,26,Ensino superior,Solteiro,1,Associado comercial,Outro,0,675000.0,0,Casa/apartamento próprio,25-35,Alto,56250.0
6143981,26,Ensino superior,Solteiro,1,Associado comercial,Outro,0,675000.0,0,Casa/apartamento próprio,25-35,Alto,56250.0
6060836,46,Ensino médio,Casado,4,Empregado,Equipe principal,8,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6060837,46,Ensino médio,Casado,4,Empregado,Equipe principal,8,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6060838,46,Ensino médio,Casado,4,Empregado,Equipe principal,8,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6143982,46,Ensino médio,Casado,4,Empregado,Equipe principal,8,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
6060992,37,Ensino superior incompleto,Divorciado,2,Empregado,Alta tecnologia,2,630000.0,1,Casa/apartamento próprio,35-50,Alto,52500.0
6061243,35,Ensino superior incompleto,Casado,4,Associado comercial,Gerência,7,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
6061244,35,Ensino superior incompleto,Casado,4,Associado comercial,Gerência,7,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
6143696,35,Ensino superior incompleto,Casado,4,Associado comercial,Gerência,7,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
6063587,34,Ensino médio,Casado,4,Associado comercial,Gerência,3,585000.0,1,Casa/apartamento próprio,25-35,Alto,48750.0
6063588,34,Ensino médio,Casado,4,Associado comercial,Gerência,3,585000.0,1,Casa/apartamento próprio,25-35,Alto,48750.0
6063589,34,Ensino médio,Casado,4,Associado comercial,Gerência,3,585000.0,1,Casa/apartamento próprio,25-35,Alto,48750.0
6063590,34,Ensino médio,Casado,4,Associado comercial,Gerência,3,585000.0,1,Casa/apartamento próprio,25-35,Alto,48750.0
6063591,34,Ensino médio,Casado,4,Associado comercial,Gerência,3,585000.0,1,Casa/apartamento próprio,25-35,Alto,48750.0
6063592,34,Ensino médio,Casado,4,Associado comercial,Gerência,3,585000.0,1,Casa/apartamento próprio,25-35,Alto,48750.0
